"Step","e75-30-baseline-20250607_004142 - val_auc","e75-30-baseline-20250607_004142 - val_auc__MIN","e75-30-baseline-20250607_004142 - val_auc__MAX","e75-28-baseline-20250607_003733 - val_auc","e75-28-baseline-20250607_003733 - val_auc__MIN","e75-28-baseline-20250607_003733 - val_auc__MAX","e75-29-baseline-20250607_003732 - val_auc","e75-29-baseline-20250607_003732 - val_auc__MIN","e75-29-baseline-20250607_003732 - val_auc__MAX","e75-26-baseline-20250607_002723 - val_auc","e75-26-baseline-20250607_002723 - val_auc__MIN","e75-26-baseline-20250607_002723 - val_auc__MAX","e75-27-baseline-20250607_002722 - val_auc","e75-27-baseline-20250607_002722 - val_auc__MIN","e75-27-baseline-20250607_002722 - val_auc__MAX","e75-25-baseline-20250607_002321 - val_auc","e75-25-baseline-20250607_002321 - val_auc__MIN","e75-25-baseline-20250607_002321 - val_auc__MAX","e75-24-baseline-20250607_001720 - val_auc","e75-24-baseline-20250607_001720 - val_auc__MIN","e75-24-baseline-20250607_001720 - val_auc__MAX","e75-23-baseline-20250607_001020 - val_auc","e75-23-baseline-20250607_001020 - val_auc__MIN","e75-23-baseline-20250607_001020 - val_auc__MAX","e75-22-baseline-20250606_234659 - val_auc","e75-22-baseline-20250606_234659 - val_auc__MIN","e75-22-baseline-20250606_234659 - val_auc__MAX","e75-21-baseline-20250606_233443 - val_auc","e75-21-baseline-20250606_233443 - val_auc__MIN","e75-21-baseline-20250606_233443 - val_auc__MAX","e75-20-baseline-20250606_233246 - val_auc","e75-20-baseline-20250606_233246 - val_auc__MIN","e75-20-baseline-20250606_233246 - val_auc__MAX","e75-19-baseline-20250606_233237 - val_auc","e75-19-baseline-20250606_233237 - val_auc__MIN","e75-19-baseline-20250606_233237 - val_auc__MAX","e75-18-baseline-20250606_232845 - val_auc","e75-18-baseline-20250606_232845 - val_auc__MIN","e75-18-baseline-20250606_232845 - val_auc__MAX","e75-17-baseline-20250606_232448 - val_auc","e75-17-baseline-20250606_232448 - val_auc__MIN","e75-17-baseline-20250606_232448 - val_auc__MAX","e75-16-baseline-20250606_224845 - val_auc","e75-16-baseline-20250606_224845 - val_auc__MIN","e75-16-baseline-20250606_224845 - val_auc__MAX","e75-15-baseline-20250606_224255 - val_auc","e75-15-baseline-20250606_224255 - val_auc__MIN","e75-15-baseline-20250606_224255 - val_auc__MAX","e75-14-baseline-20250606_223806 - val_auc","e75-14-baseline-20250606_223806 - val_auc__MIN","e75-14-baseline-20250606_223806 - val_auc__MAX","e75-13-baseline-20250606_223602 - val_auc","e75-13-baseline-20250606_223602 - val_auc__MIN","e75-13-baseline-20250606_223602 - val_auc__MAX","e75-12-baseline-20250606_221958 - val_auc","e75-12-baseline-20250606_221958 - val_auc__MIN","e75-12-baseline-20250606_221958 - val_auc__MAX","e75-11-baseline-20250606_221957 - val_auc","e75-11-baseline-20250606_221957 - val_auc__MIN","e75-11-baseline-20250606_221957 - val_auc__MAX","e75-10-baseline-20250606_221227 - val_auc","e75-10-baseline-20250606_221227 - val_auc__MIN","e75-10-baseline-20250606_221227 - val_auc__MAX","e75-9-baseline-20250606_215321 - val_auc","e75-9-baseline-20250606_215321 - val_auc__MIN","e75-9-baseline-20250606_215321 - val_auc__MAX","e75-8-baseline-20250606_215120 - val_auc","e75-8-baseline-20250606_215120 - val_auc__MIN","e75-8-baseline-20250606_215120 - val_auc__MAX","e75-7-baseline-20250606_214320 - val_auc","e75-7-baseline-20250606_214320 - val_auc__MIN","e75-7-baseline-20250606_214320 - val_auc__MAX","e75-6-baseline-20250606_214145 - val_auc","e75-6-baseline-20250606_214145 - val_auc__MIN","e75-6-baseline-20250606_214145 - val_auc__MAX","e75-5-baseline-20250606_213341 - val_auc","e75-5-baseline-20250606_213341 - val_auc__MIN","e75-5-baseline-20250606_213341 - val_auc__MAX","e75-1-baseline-20250606_210919 - val_auc","e75-1-baseline-20250606_210919 - val_auc__MIN","e75-1-baseline-20250606_210919 - val_auc__MAX","e75-4-baseline-20250606_210919 - val_auc","e75-4-baseline-20250606_210919 - val_auc__MIN","e75-4-baseline-20250606_210919 - val_auc__MAX","e75-3-baseline-20250606_210919 - val_auc","e75-3-baseline-20250606_210919 - val_auc__MIN","e75-3-baseline-20250606_210919 - val_auc__MAX","e75-2-baseline-20250606_210919 - val_auc","e75-2-baseline-20250606_210919 - val_auc__MIN","e75-2-baseline-20250606_210919 - val_auc__MAX"
"25","0.7997068230277186","0.7997068230277186","0.7997068230277186","0.8574093816631131","0.8574093816631131","0.8574093816631131","0.8314232409381662","0.8314232409381662","0.8314232409381662","0.7750533049040512","0.7750533049040512","0.7750533049040512","0.8315565031982941","0.8315565031982941","0.8315565031982941","0.8041044776119403","0.8041044776119403","0.8041044776119403","0.8503464818763325","0.8503464818763325","0.8503464818763325","0.8017057569296375","0.8017057569296375","0.8017057569296375","","","","0.8142324093816631","0.8142324093816631","0.8142324093816631","0.8316897654584222","0.8316897654584222","0.8316897654584222","0.8228944562899787","0.8228944562899787","0.8228944562899787","0.7977745202558635","0.7977745202558635","0.7977745202558635","0.814632196162047","0.814632196162047","0.814632196162047","0.8515458422174841","0.8515458422174841","0.8515458422174841","0.8023720682302772","0.8023720682302772","0.8023720682302772","0.7425373134328358","0.7425373134328358","0.7425373134328358","0.8454157782515992","0.8454157782515992","0.8454157782515992","0.8194296375266525","0.8194296375266525","0.8194296375266525","0.7503331556503198","0.7503331556503198","0.7503331556503198","0.8230277185501065","0.8230277185501065","0.8230277185501065","0.8172974413646057","0.8172974413646057","0.8172974413646057","0.8226279317697229","0.8226279317697229","0.8226279317697229","0.81636460554371","0.81636460554371","0.81636460554371","0.8450159914712154","0.8450159914712154","0.8450159914712154","0.8166311300639658","0.8166311300639658","0.8166311300639658","0.8461487206823027","0.8461487206823027","0.8461487206823027","0.8176305970149254","0.8176305970149254","0.8176305970149254","0.8246268656716418","0.8246268656716418","0.8246268656716418","0.8352878464818764","0.8352878464818764","0.8352878464818764"
"26","0.8195628997867804","0.8195628997867804","0.8195628997867804","0.8172974413646056","0.8172974413646056","0.8172974413646056","0.826359275053305","0.826359275053305","0.826359275053305","","","","0.8379530916844349","0.8379530916844349","0.8379530916844349","0.8175639658848614","0.8175639658848614","0.8175639658848614","0.8603411513859275","0.8603411513859275","0.8603411513859275","0.8254264392324094","0.8254264392324094","0.8254264392324094","","","","0.7713219616204691","0.7713219616204691","0.7713219616204691","0.7733208955223881","0.7733208955223881","0.7733208955223881","0.8406183368869936","0.8406183368869936","0.8406183368869936","0.7953757995735607","0.7953757995735607","0.7953757995735607","0.8302238805970148","0.8302238805970148","0.8302238805970148","0.8492803837953092","0.8492803837953092","0.8492803837953092","0.8134994669509594","0.8134994669509594","0.8134994669509594","0.8366204690831556","0.8366204690831556","0.8366204690831556","0.8403518123667377","0.8403518123667377","0.8403518123667377","0.8128997867803838","0.8128997867803838","0.8128997867803838","0.7140191897654584","0.7140191897654584","0.7140191897654584","0.8403518123667377","0.8403518123667377","0.8403518123667377","","","","0.8447494669509594","0.8447494669509594","0.8447494669509594","0.7619269722814499","0.7619269722814499","0.7619269722814499","0.7995735607675907","0.7995735607675907","0.7995735607675907","0.8077025586353945","0.8077025586353945","0.8077025586353945","0.838019722814499","0.838019722814499","0.838019722814499","0.8117004264392325","0.8117004264392325","0.8117004264392325","0.8364872068230277","0.8364872068230277","0.8364872068230277","0.847681236673774","0.847681236673774","0.847681236673774"
"27","0.8488805970149255","0.8488805970149255","0.8488805970149255","0.8506130063965885","0.8506130063965885","0.8506130063965885","0.8087686567164178","0.8087686567164178","0.8087686567164178","","","","0.849546908315565","0.849546908315565","0.849546908315565","0.8038379530916845","0.8038379530916845","0.8038379530916845","0.8678038379530917","0.8678038379530917","0.8678038379530917","0.8260927505330491","0.8260927505330491","0.8260927505330491","","","","0.8018390191897655","0.8018390191897655","0.8018390191897655","0.8151652452025586","0.8151652452025586","0.8151652452025586","0.8450159914712154","0.8450159914712154","0.8450159914712154","0.8052372068230277","0.8052372068230277","0.8052372068230277","0.8326226012793176","0.8326226012793176","0.8326226012793176","0.8479477611940298","0.8479477611940298","0.8479477611940298","0.7933102345415779","0.7933102345415779","0.7933102345415779","0.8440831556503199","0.8440831556503199","0.8440831556503199","0.8156982942430703","0.8156982942430703","0.8156982942430703","0.7683901918976547","0.7683901918976547","0.7683901918976547","0.5267857142857143","0.5267857142857143","0.5267857142857143","0.8022388059701493","0.8022388059701493","0.8022388059701493","","","","0.818230277185501","0.818230277185501","0.818230277185501","0.7937100213219617","0.7937100213219617","0.7937100213219617","0.8302238805970149","0.8302238805970149","0.8302238805970149","0.8208955223880596","0.8208955223880596","0.8208955223880596","0.8424840085287847","0.8424840085287847","0.8424840085287847","0.8019056503198294","0.8019056503198294","0.8019056503198294","0.7865138592750534","0.7865138592750534","0.7865138592750534","0.8462153518123668","0.8462153518123668","0.8462153518123668"
"28","0.8139658848614072","0.8139658848614072","0.8139658848614072","0.8383528784648188","0.8383528784648188","0.8383528784648188","0.8394189765458421","0.8394189765458421","0.8394189765458421","","","","0.8388859275053304","0.8388859275053304","0.8388859275053304","0.8326226012793178","0.8326226012793178","0.8326226012793178","0.8524786780383795","0.8524786780383795","0.8524786780383795","0.8310234541577826","0.8310234541577826","0.8310234541577826","","","","0.8118336886993603","0.8118336886993603","0.8118336886993603","0.8128997867803839","0.8128997867803839","0.8128997867803839","0.8532782515991472","0.8532782515991472","0.8532782515991472","0.8093017057569296","0.8093017057569296","0.8093017057569296","0.8308901918976545","0.8308901918976545","0.8308901918976545","0.8578091684434968","0.8578091684434968","0.8578091684434968","0.8063699360341152","0.8063699360341152","0.8063699360341152","0.8206289978678039","0.8206289978678039","0.8206289978678039","0.798907249466951","0.798907249466951","0.798907249466951","0.8222281449893389","0.8222281449893389","0.8222281449893389","0.6981609808102346","0.6981609808102346","0.6981609808102346","0.8340884861407251","0.8340884861407251","0.8340884861407251","","","","0.8514125799573561","0.8514125799573561","0.8514125799573561","0.7827825159914712","0.7827825159914712","0.7827825159914712","0.8520788912579957","0.8520788912579957","0.8520788912579957","0.8423507462686567","0.8423507462686567","0.8423507462686567","0.8440831556503198","0.8440831556503198","0.8440831556503198","0.8085687633262261","0.8085687633262261","0.8085687633262261","0.8315565031982943","0.8315565031982943","0.8315565031982943","0.8271588486140725","0.8271588486140725","0.8271588486140725"
"29","0.8412846481876333","0.8412846481876333","0.8412846481876333","0.8683368869936035","0.8683368869936035","0.8683368869936035","0.851545842217484","0.851545842217484","0.851545842217484","","","","0.8316897654584222","0.8316897654584222","0.8316897654584222","0.8191631130063967","0.8191631130063967","0.8191631130063967","0.8543443496801707","0.8543443496801707","0.8543443496801707","0.8298240938166311","0.8298240938166311","0.8298240938166311","","","","0.7923773987206824","0.7923773987206824","0.7923773987206824","0.8115671641791046","0.8115671641791046","0.8115671641791046","0.8138326226012793","0.8138326226012793","0.8138326226012793","0.8088352878464818","0.8088352878464818","0.8088352878464818","0.8359541577825159","0.8359541577825159","0.8359541577825159","0.833955223880597","0.833955223880597","0.833955223880597","0.8113672707889126","0.8113672707889126","0.8113672707889126","0.8256929637526652","0.8256929637526652","0.8256929637526652","0.8018390191897654","0.8018390191897654","0.8018390191897654","0.8119669509594882","0.8119669509594882","0.8119669509594882","0.6920975479744136","0.6920975479744136","0.6920975479744136","0.8291577825159914","0.8291577825159914","0.8291577825159914","","","","0.8392857142857143","0.8392857142857143","0.8392857142857143","0.7757196162046909","0.7757196162046909","0.7757196162046909","0.840085287846482","0.840085287846482","0.840085287846482","0.8482142857142858","0.8482142857142858","0.8482142857142858","0.8286247334754797","0.8286247334754797","0.8286247334754797","0.8063033049040511","0.8063033049040511","0.8063033049040511","0.8435501066098081","0.8435501066098081","0.8435501066098081","0.8403518123667377","0.8403518123667377","0.8403518123667377"
"30","0.8258262260127932","0.8258262260127932","0.8258262260127932","0.8518123667377399","0.8518123667377399","0.8518123667377399","0.8051705756929638","0.8051705756929638","0.8051705756929638","","","","0.8200959488272921","0.8200959488272921","0.8200959488272921","0.8287579957356077","0.8287579957356077","0.8287579957356077","0.8459488272921108","0.8459488272921108","0.8459488272921108","0.8314898720682303","0.8314898720682303","0.8314898720682303","","","","0.8109008528784648","0.8109008528784648","0.8109008528784648","0.8287579957356076","0.8287579957356076","0.8287579957356076","0.8270255863539445","0.8270255863539445","0.8270255863539445","0.8045042643923241","0.8045042643923241","0.8045042643923241","0.8366204690831557","0.8366204690831557","0.8366204690831557","0.8430170575692965","0.8430170575692965","0.8430170575692965","0.8146321961620471","0.8146321961620471","0.8146321961620471","0.7854477611940299","0.7854477611940299","0.7854477611940299","0.8035714285714285","0.8035714285714285","0.8035714285714285","0.759461620469083","0.759461620469083","0.759461620469083","0.8252265458422176","0.8252265458422176","0.8252265458422176","0.8422174840085288","0.8422174840085288","0.8422174840085288","","","","0.8384861407249466","0.8384861407249466","0.8384861407249466","0.7626599147121536","0.7626599147121536","0.7626599147121536","0.8231609808102345","0.8231609808102345","0.8231609808102345","0.8523454157782516","0.8523454157782516","0.8523454157782516","0.830023987206823","0.830023987206823","0.830023987206823","0.786913646055437","0.786913646055437","0.786913646055437","0.7918443496801706","0.7918443496801706","0.7918443496801706","0.8299573560767591","0.8299573560767591","0.8299573560767591"
"31","0.8244936034115139","0.8244936034115139","0.8244936034115139","0.8567430703624733","0.8567430703624733","0.8567430703624733","0.8232942430703625","0.8232942430703625","0.8232942430703625","","","","0.8641391257995736","0.8641391257995736","0.8641391257995736","0.8176972281449894","0.8176972281449894","0.8176972281449894","0.8420842217484008","0.8420842217484008","0.8420842217484008","0.8328891257995735","0.8328891257995735","0.8328891257995735","","","","0.7605277185501066","0.7605277185501066","0.7605277185501066","0.8411513859275053","0.8411513859275053","0.8411513859275053","0.8115671641791046","0.8115671641791046","0.8115671641791046","0.8002398720682303","0.8002398720682303","0.8002398720682303","0.8228944562899787","0.8228944562899787","0.8228944562899787","0.8548773987206822","0.8548773987206822","0.8548773987206822","0.7914445628997868","0.7914445628997868","0.7914445628997868","0.8352878464818763","0.8352878464818763","0.8352878464818763","0.8256929637526652","0.8256929637526652","0.8256929637526652","0.8146988272921108","0.8146988272921108","0.8146988272921108","0.7309434968017057","0.7309434968017057","0.7309434968017057","0.8583422174840084","0.8583422174840084","0.8583422174840084","","","","0.8483475479744137","0.8483475479744137","0.8483475479744137","0.8106343283582089","0.8106343283582089","0.8106343283582089","0.8296908315565032","0.8296908315565032","0.8296908315565032","0.8430170575692963","0.8430170575692963","0.8430170575692963","0.835954157782516","0.835954157782516","0.835954157782516","0.7915111940298507","0.7915111940298507","0.7915111940298507","0.8087686567164178","0.8087686567164178","0.8087686567164178","0.8374200426439231","0.8374200426439231","0.8374200426439231"
"32","0.8323560767590619","0.8323560767590619","0.8323560767590619","0.8571428571428571","0.8571428571428571","0.8571428571428571","0.8363539445628998","0.8363539445628998","0.8363539445628998","","","","0.8531449893390192","0.8531449893390192","0.8531449893390192","0.831956289978678","0.831956289978678","0.831956289978678","0.8538113006396589","0.8538113006396589","0.8538113006396589","0.8374200426439233","0.8374200426439233","0.8374200426439233","","","","0.804637526652452","0.804637526652452","0.804637526652452","0.8384195095948827","0.8384195095948827","0.8384195095948827","0.8438166311300639","0.8438166311300639","0.8438166311300639","0.8158315565031984","0.8158315565031984","0.8158315565031984","0.8308901918976546","0.8308901918976546","0.8308901918976546","0.8463486140724946","0.8463486140724946","0.8463486140724946","0.8181636460554371","0.8181636460554371","0.8181636460554371","0.8604744136460555","0.8604744136460555","0.8604744136460555","0.8468816631130064","0.8468816631130064","0.8468816631130064","0.7602611940298507","0.7602611940298507","0.7602611940298507","0.8433502132196162","0.8433502132196162","0.8433502132196162","0.8323560767590619","0.8323560767590619","0.8323560767590619","","","","0.8510127931769723","0.8510127931769723","0.8510127931769723","0.7970415778251598","0.7970415778251598","0.7970415778251598","","","","0.8568763326226013","0.8568763326226013","0.8568763326226013","0.8252931769722814","0.8252931769722814","0.8252931769722814","0.8000399786780384","0.8000399786780384","0.8000399786780384","0.8115671641791045","0.8115671641791045","0.8115671641791045","0.8451492537313433","0.8451492537313433","0.8451492537313433"
"33","0.8298240938166311","0.8298240938166311","0.8298240938166311","0.8736673773987206","0.8736673773987206","0.8736673773987206","0.8252931769722814","0.8252931769722814","0.8252931769722814","","","","0.8360874200426439","0.8360874200426439","0.8360874200426439","0.8298240938166312","0.8298240938166312","0.8298240938166312","0.8656716417910448","0.8656716417910448","0.8656716417910448","0.8212953091684435","0.8212953091684435","0.8212953091684435","","","","0.767723880597015","0.767723880597015","0.767723880597015","0.792910447761194","0.792910447761194","0.792910447761194","0.828091684434968","0.828091684434968","0.828091684434968","0.8031716417910448","0.8031716417910448","0.8031716417910448","0.8344882729211087","0.8344882729211087","0.8344882729211087","0.8109008528784649","0.8109008528784649","0.8109008528784649","0.7982409381663113","0.7982409381663113","0.7982409381663113","0.8444829424307035","0.8444829424307035","0.8444829424307035","0.8272921108742004","0.8272921108742004","0.8272921108742004","0.8103011727078892","0.8103011727078892","0.8103011727078892","0.7718550106609808","0.7718550106609808","0.7718550106609808","0.8474147121535182","0.8474147121535182","0.8474147121535182","","","","0.8411513859275053","0.8411513859275053","0.8411513859275053","0.8097014925373134","0.8097014925373134","0.8097014925373134","","","","0.8472814498933902","0.8472814498933902","0.8472814498933902","0.830223880597015","0.830223880597015","0.830223880597015","0.7534648187633263","0.7534648187633263","0.7534648187633263","0.8134328358208954","0.8134328358208954","0.8134328358208954","0.8404850746268657","0.8404850746268657","0.8404850746268657"
"34","0.8115671641791045","0.8115671641791045","0.8115671641791045","0.8604744136460555","0.8604744136460555","0.8604744136460555","0.8002398720682303","0.8002398720682303","0.8002398720682303","","","","0.8540778251599147","0.8540778251599147","0.8540778251599147","0.818363539445629","0.818363539445629","0.818363539445629","0.8635394456289979","0.8635394456289979","0.8635394456289979","0.8226279317697228","0.8226279317697228","0.8226279317697228","","","","0.7941098081023454","0.7941098081023454","0.7941098081023454","0.8247601279317698","0.8247601279317698","0.8247601279317698","0.7987739872068231","0.7987739872068231","0.7987739872068231","0.7879131130063965","0.7879131130063965","0.7879131130063965","0.83568763326226","0.83568763326226","0.83568763326226","0.8520788912579959","0.8520788912579959","0.8520788912579959","0.8039045842217484","0.8039045842217484","0.8039045842217484","0.8200959488272921","0.8200959488272921","0.8200959488272921","0.8451492537313433","0.8451492537313433","0.8451492537313433","0.7146855010660982","0.7146855010660982","0.7146855010660982","0.8128997867803838","0.8128997867803838","0.8128997867803838","0.8592750533049041","0.8592750533049041","0.8592750533049041","","","","0.8431503198294243","0.8431503198294243","0.8431503198294243","0.7708555437100213","0.7708555437100213","0.7708555437100213","","","","0.8538113006396588","0.8538113006396588","0.8538113006396588","0.851679104477612","0.851679104477612","0.851679104477612","0.781449893390192","0.781449893390192","0.781449893390192","0.8113006396588486","0.8113006396588486","0.8113006396588486","0.8443496801705757","0.8443496801705757","0.8443496801705757"
"35","0.8412846481876333","0.8412846481876333","0.8412846481876333","0.8625399786780383","0.8625399786780383","0.8625399786780383","0.8451492537313433","0.8451492537313433","0.8451492537313433","","","","0.8527452025586354","0.8527452025586354","0.8527452025586354","0.8375533049040512","0.8375533049040512","0.8375533049040512","0.8757995735607675","0.8757995735607675","0.8757995735607675","0.8246268656716418","0.8246268656716418","0.8246268656716418","","","","0.8258262260127933","0.8258262260127933","0.8258262260127933","0.8578091684434969","0.8578091684434969","0.8578091684434969","0.8559434968017058","0.8559434968017058","0.8559434968017058","0.8167643923240939","0.8167643923240939","0.8167643923240939","0.8315565031982942","0.8315565031982942","0.8315565031982942","0.8382196162046909","0.8382196162046909","0.8382196162046909","0.8058368869936035","0.8058368869936035","0.8058368869936035","0.8439498933901919","0.8439498933901919","0.8439498933901919","0.8352878464818764","0.8352878464818764","0.8352878464818764","0.8056369936034116","0.8056369936034116","0.8056369936034116","0.7424040511727078","0.7424040511727078","0.7424040511727078","0.8200959488272921","0.8200959488272921","0.8200959488272921","","","","0.8432835820895522","0.8432835820895522","0.8432835820895522","0.7753198294243071","0.7753198294243071","0.7753198294243071","","","","0.8440165245202559","0.8440165245202559","0.8440165245202559","0.8374200426439233","0.8374200426439233","0.8374200426439233","0.7915778251599147","0.7915778251599147","0.7915778251599147","","","","0.8347547974413646","0.8347547974413646","0.8347547974413646"
"36","0.8479477611940299","0.8479477611940299","0.8479477611940299","0.8550772921108742","0.8550772921108742","0.8550772921108742","0.8291577825159915","0.8291577825159915","0.8291577825159915","","","","0.8497468017057569","0.8497468017057569","0.8497468017057569","0.8128997867803838","0.8128997867803838","0.8128997867803838","0.8746002132196162","0.8746002132196162","0.8746002132196162","0.8280916844349681","0.8280916844349681","0.8280916844349681","","","","0.8402185501066098","0.8402185501066098","0.8402185501066098","0.8082356076759062","0.8082356076759062","0.8082356076759062","0.838086353944563","0.838086353944563","0.838086353944563","0.8055703624733476","0.8055703624733476","0.8055703624733476","0.8296908315565031","0.8296908315565031","0.8296908315565031","0.8484808102345417","0.8484808102345417","0.8484808102345417","0.8300906183368869","0.8300906183368869","0.8300906183368869","0.8246268656716418","0.8246268656716418","0.8246268656716418","0.8331556503198294","0.8331556503198294","0.8331556503198294","0.7974413646055436","0.7974413646055436","0.7974413646055436","0.7555303837953091","0.7555303837953091","0.7555303837953091","0.8330223880597015","0.8330223880597015","0.8330223880597015","","","","0.8498134328358209","0.8498134328358209","0.8498134328358209","0.8280250533049041","0.8280250533049041","0.8280250533049041","","","","0.8593416844349681","0.8593416844349681","0.8593416844349681","0.8317563965884862","0.8317563965884862","0.8317563965884862","0.7737206823027719","0.7737206823027719","0.7737206823027719","","","","0.8364872068230277","0.8364872068230277","0.8364872068230277"
"37","0.8560767590618337","0.8560767590618337","0.8560767590618337","0.8558102345415778","0.8558102345415778","0.8558102345415778","0.8470149253731344","0.8470149253731344","0.8470149253731344","","","","0.8454157782515991","0.8454157782515991","0.8454157782515991","0.8358208955223881","0.8358208955223881","0.8358208955223881","0.8588752665245204","0.8588752665245204","0.8588752665245204","0.8290245202558636","0.8290245202558636","0.8290245202558636","","","","0.8119669509594882","0.8119669509594882","0.8119669509594882","0.8212953091684434","0.8212953091684434","0.8212953091684434","0.8543443496801705","0.8543443496801705","0.8543443496801705","0.8025053304904051","0.8025053304904051","0.8025053304904051","0.8318230277185502","0.8318230277185502","0.8318230277185502","0.8458821961620469","0.8458821961620469","0.8458821961620469","0.8067697228144989","0.8067697228144989","0.8067697228144989","0.8435501066098081","0.8435501066098081","0.8435501066098081","0.8422174840085288","0.8422174840085288","0.8422174840085288","0.8076359275053304","0.8076359275053304","0.8076359275053304","0.7434701492537313","0.7434701492537313","0.7434701492537313","0.8391524520255863","0.8391524520255863","0.8391524520255863","","","","0.8460820895522388","0.8460820895522388","0.8460820895522388","0.8037046908315565","0.8037046908315565","0.8037046908315565","","","","0.8615405117270789","0.8615405117270789","0.8615405117270789","0.8503464818763327","0.8503464818763327","0.8503464818763327","","","","","","","0.8346215351812366","0.8346215351812366","0.8346215351812366"
"38","0.8435501066098082","0.8435501066098082","0.8435501066098082","0.8332889125799574","0.8332889125799574","0.8332889125799574","0.8538113006396588","0.8538113006396588","0.8538113006396588","","","","0.8479477611940298","0.8479477611940298","0.8479477611940298","0.8354211087420041","0.8354211087420041","0.8354211087420041","0.875","0.875","0.875","0.8382196162046909","0.8382196162046909","0.8382196162046909","","","","0.8396855010660981","0.8396855010660981","0.8396855010660981","0.8339552238805971","0.8339552238805971","0.8339552238805971","0.80477078891258","0.80477078891258","0.80477078891258","0.7861140724946696","0.7861140724946696","0.7861140724946696","0.8323560767590618","0.8323560767590618","0.8323560767590618","0.8490804904051173","0.8490804904051173","0.8490804904051173","0.8316897654584222","0.8316897654584222","0.8316897654584222","0.8436833688699361","0.8436833688699361","0.8436833688699361","0.8350213219616204","0.8350213219616204","0.8350213219616204","0.8170309168443496","0.8170309168443496","0.8170309168443496","0.7789179104477613","0.7789179104477613","0.7789179104477613","0.8275586353944563","0.8275586353944563","0.8275586353944563","","","","0.834088486140725","0.834088486140725","0.834088486140725","0.8262926439232409","0.8262926439232409","0.8262926439232409","","","","0.8528784648187633","0.8528784648187633","0.8528784648187633","0.8462153518123667","0.8462153518123667","0.8462153518123667","","","","","","","0.8387526652452025","0.8387526652452025","0.8387526652452025"
"39","0.8464818763326226","0.8464818763326226","0.8464818763326226","0.8514125799573561","0.8514125799573561","0.8514125799573561","0.8526119402985074","0.8526119402985074","0.8526119402985074","","","","0.8196961620469083","0.8196961620469083","0.8196961620469083","0.8511460554371002","0.8511460554371002","0.8511460554371002","0.8819962686567164","0.8819962686567164","0.8819962686567164","","","","","","","0.8248933901918977","0.8248933901918977","0.8248933901918977","0.8571428571428571","0.8571428571428571","0.8571428571428571","0.8422174840085287","0.8422174840085287","0.8422174840085287","0.7767857142857143","0.7767857142857143","0.7767857142857143","0.8382196162046909","0.8382196162046909","0.8382196162046909","0.8462153518123668","0.8462153518123668","0.8462153518123668","0.8290245202558636","0.8290245202558636","0.8290245202558636","0.8350213219616204","0.8350213219616204","0.8350213219616204","0.8410181236673775","0.8410181236673775","0.8410181236673775","0.7767857142857143","0.7767857142857143","0.7767857142857143","0.7967084221748401","0.7967084221748401","0.7967084221748401","0.851545842217484","0.851545842217484","0.851545842217484","","","","0.8407515991471215","0.8407515991471215","0.8407515991471215","0.8059035181236673","0.8059035181236673","0.8059035181236673","","","","0.8575426439232409","0.8575426439232409","0.8575426439232409","0.8338219616204692","0.8338219616204692","0.8338219616204692","","","","","","","0.8218283582089552","0.8218283582089552","0.8218283582089552"
"40","0.847414712153518","0.847414712153518","0.847414712153518","0.8555437100213219","0.8555437100213219","0.8555437100213219","0.8487473347547975","0.8487473347547975","0.8487473347547975","","","","0.8544776119402985","0.8544776119402985","0.8544776119402985","0.8256929637526653","0.8256929637526653","0.8256929637526653","0.8803971215351812","0.8803971215351812","0.8803971215351812","","","","","","","0.7999733475479744","0.7999733475479744","0.7999733475479744","0.8083688699360342","0.8083688699360342","0.8083688699360342","0.8270255863539445","0.8270255863539445","0.8270255863539445","0.7947761194029851","0.7947761194029851","0.7947761194029851","0.8366204690831557","0.8366204690831557","0.8366204690831557","0.8452825159914712","0.8452825159914712","0.8452825159914712","0.8115005330490405","0.8115005330490405","0.8115005330490405","0.8303571428571428","0.8303571428571428","0.8303571428571428","0.8348880597014926","0.8348880597014926","0.8348880597014926","0.8136993603411513","0.8136993603411513","0.8136993603411513","0.7858475479744136","0.7858475479744136","0.7858475479744136","0.8648720682302772","0.8648720682302772","0.8648720682302772","","","","0.8427505330490406","0.8427505330490406","0.8427505330490406","0.7739872068230277","0.7739872068230277","0.7739872068230277","","","","0.8514125799573561","0.8514125799573561","0.8514125799573561","0.8401519189765458","0.8401519189765458","0.8401519189765458","","","","","","","0.8410181236673774","0.8410181236673774","0.8410181236673774"
