"Step","e75-30-baseline-20250607_004142 - val_f1","e75-30-baseline-20250607_004142 - val_f1__MIN","e75-30-baseline-20250607_004142 - val_f1__MAX","e75-28-baseline-20250607_003733 - val_f1","e75-28-baseline-20250607_003733 - val_f1__MIN","e75-28-baseline-20250607_003733 - val_f1__MAX","e75-29-baseline-20250607_003732 - val_f1","e75-29-baseline-20250607_003732 - val_f1__MIN","e75-29-baseline-20250607_003732 - val_f1__MAX","e75-26-baseline-20250607_002723 - val_f1","e75-26-baseline-20250607_002723 - val_f1__MIN","e75-26-baseline-20250607_002723 - val_f1__MAX","e75-27-baseline-20250607_002722 - val_f1","e75-27-baseline-20250607_002722 - val_f1__MIN","e75-27-baseline-20250607_002722 - val_f1__MAX","e75-25-baseline-20250607_002321 - val_f1","e75-25-baseline-20250607_002321 - val_f1__MIN","e75-25-baseline-20250607_002321 - val_f1__MAX","e75-24-baseline-20250607_001720 - val_f1","e75-24-baseline-20250607_001720 - val_f1__MIN","e75-24-baseline-20250607_001720 - val_f1__MAX","e75-23-baseline-20250607_001020 - val_f1","e75-23-baseline-20250607_001020 - val_f1__MIN","e75-23-baseline-20250607_001020 - val_f1__MAX","e75-22-baseline-20250606_234659 - val_f1","e75-22-baseline-20250606_234659 - val_f1__MIN","e75-22-baseline-20250606_234659 - val_f1__MAX","e75-21-baseline-20250606_233443 - val_f1","e75-21-baseline-20250606_233443 - val_f1__MIN","e75-21-baseline-20250606_233443 - val_f1__MAX","e75-20-baseline-20250606_233246 - val_f1","e75-20-baseline-20250606_233246 - val_f1__MIN","e75-20-baseline-20250606_233246 - val_f1__MAX","e75-19-baseline-20250606_233237 - val_f1","e75-19-baseline-20250606_233237 - val_f1__MIN","e75-19-baseline-20250606_233237 - val_f1__MAX","e75-18-baseline-20250606_232845 - val_f1","e75-18-baseline-20250606_232845 - val_f1__MIN","e75-18-baseline-20250606_232845 - val_f1__MAX","e75-17-baseline-20250606_232448 - val_f1","e75-17-baseline-20250606_232448 - val_f1__MIN","e75-17-baseline-20250606_232448 - val_f1__MAX","e75-16-baseline-20250606_224845 - val_f1","e75-16-baseline-20250606_224845 - val_f1__MIN","e75-16-baseline-20250606_224845 - val_f1__MAX","e75-15-baseline-20250606_224255 - val_f1","e75-15-baseline-20250606_224255 - val_f1__MIN","e75-15-baseline-20250606_224255 - val_f1__MAX","e75-14-baseline-20250606_223806 - val_f1","e75-14-baseline-20250606_223806 - val_f1__MIN","e75-14-baseline-20250606_223806 - val_f1__MAX","e75-13-baseline-20250606_223602 - val_f1","e75-13-baseline-20250606_223602 - val_f1__MIN","e75-13-baseline-20250606_223602 - val_f1__MAX","e75-12-baseline-20250606_221958 - val_f1","e75-12-baseline-20250606_221958 - val_f1__MIN","e75-12-baseline-20250606_221958 - val_f1__MAX","e75-11-baseline-20250606_221957 - val_f1","e75-11-baseline-20250606_221957 - val_f1__MIN","e75-11-baseline-20250606_221957 - val_f1__MAX","e75-10-baseline-20250606_221227 - val_f1","e75-10-baseline-20250606_221227 - val_f1__MIN","e75-10-baseline-20250606_221227 - val_f1__MAX","e75-9-baseline-20250606_215321 - val_f1","e75-9-baseline-20250606_215321 - val_f1__MIN","e75-9-baseline-20250606_215321 - val_f1__MAX","e75-8-baseline-20250606_215120 - val_f1","e75-8-baseline-20250606_215120 - val_f1__MIN","e75-8-baseline-20250606_215120 - val_f1__MAX","e75-7-baseline-20250606_214320 - val_f1","e75-7-baseline-20250606_214320 - val_f1__MIN","e75-7-baseline-20250606_214320 - val_f1__MAX","e75-6-baseline-20250606_214145 - val_f1","e75-6-baseline-20250606_214145 - val_f1__MIN","e75-6-baseline-20250606_214145 - val_f1__MAX","e75-5-baseline-20250606_213341 - val_f1","e75-5-baseline-20250606_213341 - val_f1__MIN","e75-5-baseline-20250606_213341 - val_f1__MAX","e75-1-baseline-20250606_210919 - val_f1","e75-1-baseline-20250606_210919 - val_f1__MIN","e75-1-baseline-20250606_210919 - val_f1__MAX","e75-4-baseline-20250606_210919 - val_f1","e75-4-baseline-20250606_210919 - val_f1__MIN","e75-4-baseline-20250606_210919 - val_f1__MAX","e75-3-baseline-20250606_210919 - val_f1","e75-3-baseline-20250606_210919 - val_f1__MIN","e75-3-baseline-20250606_210919 - val_f1__MAX","e75-2-baseline-20250606_210919 - val_f1","e75-2-baseline-20250606_210919 - val_f1__MIN","e75-2-baseline-20250606_210919 - val_f1__MAX"
"26","0.6504065040650406","0.6504065040650406","0.6504065040650406","0.6962962962962963","0.6962962962962963","0.6962962962962963","0.6616541353383458","0.6616541353383458","0.6616541353383458","","","","0.6611570247933884","0.6611570247933884","0.6611570247933884","0.6837606837606838","0.6837606837606838","0.6837606837606838","0.6949152542372882","0.6949152542372882","0.6949152542372882","0.6610169491525424","0.6610169491525424","0.6610169491525424","","","","0.6161616161616161","0.6161616161616161","0.6161616161616161","0.5911330049261084","0.5911330049261084","0.5911330049261084","0.6111111111111112","0.6111111111111112","0.6111111111111112","0.6557377049180327","0.6557377049180327","0.6557377049180327","0.6842105263157895","0.6842105263157895","0.6842105263157895","0.5523809523809524","0.5523809523809524","0.5523809523809524","0.65","0.65","0.65","0.7007299270072993","0.7007299270072993","0.7007299270072993","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.6290322580645161","0.6290322580645161","0.6290322580645161","0.6210526315789474","0.6210526315789474","0.6210526315789474","0.591304347826087","0.591304347826087","0.591304347826087","","","","0.7107438016528925","0.7107438016528925","0.7107438016528925","0.6266666666666667","0.6266666666666667","0.6266666666666667","0.6713286713286714","0.6713286713286714","0.6713286713286714","0.6751592356687898","0.6751592356687898","0.6751592356687898","0.7131782945736435","0.7131782945736435","0.7131782945736435","0.6194690265486725","0.6194690265486725","0.6194690265486725","0.6917293233082706","0.6917293233082706","0.6917293233082706","0.726027397260274","0.726027397260274","0.726027397260274"
"27","0.711864406779661","0.711864406779661","0.711864406779661","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6166666666666667","0.6166666666666667","0.6166666666666667","","","","0.6607142857142857","0.6607142857142857","0.6607142857142857","0.6428571428571429","0.6428571428571429","0.6428571428571429","0.6605504587155964","0.6605504587155964","0.6605504587155964","0.6666666666666666","0.6666666666666666","0.6666666666666666","","","","0.6564885496183206","0.6564885496183206","0.6564885496183206","0.6764705882352942","0.6764705882352942","0.6764705882352942","0.6956521739130435","0.6956521739130435","0.6956521739130435","0.628099173553719","0.628099173553719","0.628099173553719","0.6885245901639344","0.6885245901639344","0.6885245901639344","0.6956521739130435","0.6956521739130435","0.6956521739130435","0.6774193548387096","0.6774193548387096","0.6774193548387096","0.6722689075630253","0.6722689075630253","0.6722689075630253","0.425531914893617","0.425531914893617","0.425531914893617","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.5491803278688525","0.5491803278688525","0.5491803278688525","0.6748466257668712","0.6748466257668712","0.6748466257668712","","","","0.725925925925926","0.725925925925926","0.725925925925926","0.5523809523809524","0.5523809523809524","0.5523809523809524","0.6722689075630253","0.6722689075630253","0.6722689075630253","0.7222222222222222","0.7222222222222222","0.7222222222222222","0.6885245901639344","0.6885245901639344","0.6885245901639344","0.6290322580645161","0.6290322580645161","0.6290322580645161","0.6758620689655173","0.6758620689655173","0.6758620689655173","0.72","0.72","0.72"
"28","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6551724137931034","0.6551724137931034","0.6551724137931034","0.65","0.65","0.65","","","","0.6491228070175439","0.6491228070175439","0.6491228070175439","0.6181818181818182","0.6181818181818182","0.6181818181818182","0.6285714285714286","0.6285714285714286","0.6285714285714286","0.6890756302521008","0.6890756302521008","0.6890756302521008","","","","0.6557377049180327","0.6557377049180327","0.6557377049180327","0.628099173553719","0.628099173553719","0.628099173553719","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.6086956521739131","0.6086956521739131","0.6086956521739131","0.6829268292682927","0.6829268292682927","0.6829268292682927","0.6037735849056604","0.6037735849056604","0.6037735849056604","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7014925373134329","0.7014925373134329","0.7014925373134329","0.6495726495726496","0.6495726495726496","0.6495726495726496","0.704225352112676","0.704225352112676","0.704225352112676","0.46017699115044247","0.46017699115044247","0.46017699115044247","0.6923076923076923","0.6923076923076923","0.6923076923076923","","","","0.7092198581560284","0.7092198581560284","0.7092198581560284","0.6466165413533834","0.6466165413533834","0.6466165413533834","0.7310344827586207","0.7310344827586207","0.7310344827586207","0.7058823529411765","0.7058823529411765","0.7058823529411765","0.6779661016949152","0.6779661016949152","0.6779661016949152","0.6446280991735537","0.6446280991735537","0.6446280991735537","0.6608695652173913","0.6608695652173913","0.6608695652173913","0.6942148760330579","0.6942148760330579","0.6942148760330579"
"29","0.7022900763358778","0.7022900763358778","0.7022900763358778","0.6788990825688074","0.6788990825688074","0.6788990825688074","0.7164179104477612","0.7164179104477612","0.7164179104477612","","","","0.6917293233082706","0.6917293233082706","0.6917293233082706","0.6771653543307087","0.6771653543307087","0.6771653543307087","0.6095238095238096","0.6095238095238096","0.6095238095238096","0.6837606837606838","0.6837606837606838","0.6837606837606838","","","","0.6153846153846154","0.6153846153846154","0.6153846153846154","0.656","0.656","0.656","0.625","0.625","0.625","0.628099173553719","0.628099173553719","0.628099173553719","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6829268292682927","0.6829268292682927","0.6829268292682927","0.5765765765765766","0.5765765765765766","0.5765765765765766","0.6614173228346457","0.6614173228346457","0.6614173228346457","0.5767441860465117","0.5767441860465117","0.5767441860465117","0.37209302325581395","0.37209302325581395","0.37209302325581395","0.5223880597014925","0.5223880597014925","0.5223880597014925","0.4631578947368421","0.4631578947368421","0.4631578947368421","","","","0.6594594594594595","0.6594594594594595","0.6594594594594595","0.6573426573426573","0.6573426573426573","0.6573426573426573","0.7213114754098361","0.7213114754098361","0.7213114754098361","0.7317073170731707","0.7317073170731707","0.7317073170731707","0.6842105263157895","0.6842105263157895","0.6842105263157895","0.6206896551724138","0.6206896551724138","0.6206896551724138","0.6078431372549019","0.6078431372549019","0.6078431372549019","0.6829268292682927","0.6829268292682927","0.6829268292682927"
"30","0.6181818181818182","0.6181818181818182","0.6181818181818182","0.6724137931034483","0.6724137931034483","0.6724137931034483","0.6751592356687898","0.6751592356687898","0.6751592356687898","","","","0.6","0.6","0.6","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.6929133858267716","0.6929133858267716","0.6929133858267716","0.6829268292682927","0.6829268292682927","0.6829268292682927","","","","0.5925925925925926","0.5925925925925926","0.5925925925925926","0.672","0.672","0.672","0.706766917293233","0.706766917293233","0.706766917293233","0.6446280991735537","0.6446280991735537","0.6446280991735537","0.6548672566371682","0.6548672566371682","0.6548672566371682","0.616822429906542","0.616822429906542","0.616822429906542","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6524822695035462","0.6524822695035462","0.6524822695035462","0.5972850678733032","0.5972850678733032","0.5972850678733032","0.5565217391304348","0.5565217391304348","0.5565217391304348","0.7058823529411765","0.7058823529411765","0.7058823529411765","0.696969696969697","0.696969696969697","0.696969696969697","","","","0.6956521739130435","0.6956521739130435","0.6956521739130435","0.5178571428571429","0.5178571428571429","0.5178571428571429","0.6721311475409836","0.6721311475409836","0.6721311475409836","0.7154471544715447","0.7154471544715447","0.7154471544715447","0.6870229007633588","0.6870229007633588","0.6870229007633588","0.6307692307692307","0.6307692307692307","0.6307692307692307","0.6885245901639344","0.6885245901639344","0.6885245901639344","0.7076923076923077","0.7076923076923077","0.7076923076923077"
"31","0.6554621848739496","0.6554621848739496","0.6554621848739496","0.6788990825688074","0.6788990825688074","0.6788990825688074","0.6504065040650406","0.6504065040650406","0.6504065040650406","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.6993006993006993","0.6993006993006993","0.6993006993006993","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6929133858267716","0.6929133858267716","0.6929133858267716","","","","0.6193548387096774","0.6193548387096774","0.6193548387096774","0.6829268292682927","0.6829268292682927","0.6829268292682927","0.631578947368421","0.631578947368421","0.631578947368421","0.6115702479338843","0.6115702479338843","0.6115702479338843","0.6491228070175439","0.6491228070175439","0.6491228070175439","0.56","0.56","0.56","0.65625","0.65625","0.65625","0.6825396825396826","0.6825396825396826","0.6825396825396826","0.6785714285714286","0.6785714285714286","0.6785714285714286","0.6307692307692307","0.6307692307692307","0.6307692307692307","0.5045045045045045","0.5045045045045045","0.5045045045045045","0.7022900763358778","0.7022900763358778","0.7022900763358778","","","","0.7313432835820896","0.7313432835820896","0.7313432835820896","0.65","0.65","0.65","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.6890756302521008","0.6890756302521008","0.6890756302521008","0.7218045112781954","0.7218045112781954","0.7218045112781954","0.6016260162601627","0.6016260162601627","0.6016260162601627","0.7121212121212122","0.7121212121212122","0.7121212121212122","0.7218045112781954","0.7218045112781954","0.7218045112781954"
"32","0.6875","0.6875","0.6875","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.6379310344827587","0.6379310344827587","0.6379310344827587","","","","0.7424242424242424","0.7424242424242424","0.7424242424242424","0.696969696969697","0.696969696969697","0.696969696969697","0.6861313868613139","0.6861313868613139","0.6861313868613139","0.6557377049180327","0.6557377049180327","0.6557377049180327","","","","0.628099173553719","0.628099173553719","0.628099173553719","0.6615384615384615","0.6615384615384615","0.6615384615384615","0.6491228070175439","0.6491228070175439","0.6491228070175439","0.5892857142857143","0.5892857142857143","0.5892857142857143","0.6440677966101694","0.6440677966101694","0.6440677966101694","0.6918238993710691","0.6918238993710691","0.6918238993710691","0.6885245901639344","0.6885245901639344","0.6885245901639344","0.7096774193548387","0.7096774193548387","0.7096774193548387","0.7022900763358778","0.7022900763358778","0.7022900763358778","0.592","0.592","0.592","0.5882352941176471","0.5882352941176471","0.5882352941176471","0.6238532110091743","0.6238532110091743","0.6238532110091743","","","","0.7352941176470589","0.7352941176470589","0.7352941176470589","0.5192307692307693","0.5192307692307693","0.5192307692307693","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.6624203821656051","0.6624203821656051","0.6624203821656051","0.6349206349206349","0.6349206349206349","0.6349206349206349","0.6885245901639344","0.6885245901639344","0.6885245901639344","0.7286821705426356","0.7286821705426356","0.7286821705426356"
"33","0.6181818181818182","0.6181818181818182","0.6181818181818182","0.7058823529411765","0.7058823529411765","0.7058823529411765","0.6666666666666666","0.6666666666666666","0.6666666666666666","","","","0.7307692307692307","0.7307692307692307","0.7307692307692307","0.6821705426356589","0.6821705426356589","0.6821705426356589","0.7166666666666667","0.7166666666666667","0.7166666666666667","0.6554621848739496","0.6554621848739496","0.6554621848739496","","","","0.6274509803921569","0.6274509803921569","0.6274509803921569","0.6363636363636364","0.6363636363636364","0.6363636363636364","0.625","0.625","0.625","0.6229508196721312","0.6229508196721312","0.6229508196721312","0.6608695652173913","0.6608695652173913","0.6608695652173913","0.6518518518518519","0.6518518518518519","0.6518518518518519","0.6764705882352942","0.6764705882352942","0.6764705882352942","0.7338129496402878","0.7338129496402878","0.7338129496402878","0.6821705426356589","0.6821705426356589","0.6821705426356589","0.6717557251908397","0.6717557251908397","0.6717557251908397","0.6153846153846154","0.6153846153846154","0.6153846153846154","0.6818181818181818","0.6818181818181818","0.6818181818181818","","","","0.7297297297297297","0.7297297297297297","0.7297297297297297","0.7034482758620689","0.7034482758620689","0.7034482758620689","","","","0.72","0.72","0.72","0.6923076923076923","0.6923076923076923","0.6923076923076923","0.6","0.6","0.6","0.6976744186046512","0.6976744186046512","0.6976744186046512","0.7154471544715447","0.7154471544715447","0.7154471544715447"
"34","0.4421052631578947","0.4421052631578947","0.4421052631578947","0.5656565656565656","0.5656565656565656","0.5656565656565656","0.6153846153846154","0.6153846153846154","0.6153846153846154","","","","0.6363636363636364","0.6363636363636364","0.6363636363636364","0.6495726495726496","0.6495726495726496","0.6495726495726496","0.7246376811594203","0.7246376811594203","0.7246376811594203","0.6557377049180327","0.6557377049180327","0.6557377049180327","","","","0.6323529411764706","0.6323529411764706","0.6323529411764706","0.6285714285714286","0.6285714285714286","0.6285714285714286","0.6349206349206349","0.6349206349206349","0.6349206349206349","0.6141732283464567","0.6141732283464567","0.6141732283464567","0.6896551724137931","0.6896551724137931","0.6896551724137931","0.6481481481481481","0.6481481481481481","0.6481481481481481","0.6086956521739131","0.6086956521739131","0.6086956521739131","0.6625766871165644","0.6625766871165644","0.6625766871165644","0.6917293233082706","0.6917293233082706","0.6917293233082706","0.588957055214724","0.588957055214724","0.588957055214724","0.6923076923076923","0.6923076923076923","0.6923076923076923","0.6336633663366337","0.6336633663366337","0.6336633663366337","","","","0.7397260273972602","0.7397260273972602","0.7397260273972602","0.6341463414634146","0.6341463414634146","0.6341463414634146","","","","0.6991869918699187","0.6991869918699187","0.6991869918699187","0.6779661016949152","0.6779661016949152","0.6779661016949152","0.65625","0.65625","0.65625","0.6935483870967742","0.6935483870967742","0.6935483870967742","0.7401574803149606","0.7401574803149606","0.7401574803149606"
"35","0.7213114754098361","0.7213114754098361","0.7213114754098361","0.7368421052631579","0.7368421052631579","0.7368421052631579","0.7","0.7","0.7","","","","0.7088607594936709","0.7088607594936709","0.7088607594936709","0.7058823529411765","0.7058823529411765","0.7058823529411765","0.7407407407407407","0.7407407407407407","0.7407407407407407","0.65","0.65","0.65","","","","0.6715328467153284","0.6715328467153284","0.6715328467153284","0.7596899224806202","0.7596899224806202","0.7596899224806202","0.696969696969697","0.696969696969697","0.696969696969697","0.5739130434782609","0.5739130434782609","0.5739130434782609","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6428571428571429","0.6428571428571429","0.6428571428571429","0.6721311475409836","0.6721311475409836","0.6721311475409836","0.75","0.75","0.75","0.7014925373134329","0.7014925373134329","0.7014925373134329","0.5576923076923077","0.5576923076923077","0.5576923076923077","0.6538461538461539","0.6538461538461539","0.6538461538461539","0.6984126984126984","0.6984126984126984","0.6984126984126984","","","","0.7286821705426356","0.7286821705426356","0.7286821705426356","0.6515151515151515","0.6515151515151515","0.6515151515151515","","","","0.7154471544715447","0.7154471544715447","0.7154471544715447","0.71875","0.71875","0.71875","0.6229508196721312","0.6229508196721312","0.6229508196721312","","","","0.7218045112781954","0.7218045112781954","0.7218045112781954"
"36","0.7008547008547008","0.7008547008547008","0.7008547008547008","0.7538461538461538","0.7538461538461538","0.7538461538461538","0.6614173228346457","0.6614173228346457","0.6614173228346457","","","","0.72","0.72","0.72","0.6885245901639344","0.6885245901639344","0.6885245901639344","0.7605633802816901","0.7605633802816901","0.7605633802816901","0.6611570247933884","0.6611570247933884","0.6611570247933884","","","","0.6837606837606838","0.6837606837606838","0.6837606837606838","0.6614173228346457","0.6614173228346457","0.6614173228346457","0.6771653543307087","0.6771653543307087","0.6771653543307087","0.640625","0.640625","0.640625","0.6774193548387096","0.6774193548387096","0.6774193548387096","0.7213114754098361","0.7213114754098361","0.7213114754098361","0.6379310344827587","0.6379310344827587","0.6379310344827587","0.7205882352941176","0.7205882352941176","0.7205882352941176","0.6906474820143885","0.6906474820143885","0.6906474820143885","0.6470588235294118","0.6470588235294118","0.6470588235294118","0.6428571428571429","0.6428571428571429","0.6428571428571429","0.7164179104477612","0.7164179104477612","0.7164179104477612","","","","0.7647058823529411","0.7647058823529411","0.7647058823529411","0.6825396825396826","0.6825396825396826","0.6825396825396826","","","","0.7058823529411765","0.7058823529411765","0.7058823529411765","0.6814814814814815","0.6814814814814815","0.6814814814814815","0.6349206349206349","0.6349206349206349","0.6349206349206349","","","","0.706766917293233","0.706766917293233","0.706766917293233"
"37","0.72","0.72","0.72","0.6902654867256637","0.6902654867256637","0.6902654867256637","0.7132867132867133","0.7132867132867133","0.7132867132867133","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6929133858267716","0.6929133858267716","0.6929133858267716","0.7166666666666667","0.7166666666666667","0.7166666666666667","0.6666666666666666","0.6666666666666666","0.6666666666666666","","","","0.6612903225806451","0.6612903225806451","0.6612903225806451","0.656","0.656","0.656","0.7086614173228346","0.7086614173228346","0.7086614173228346","0.6016260162601627","0.6016260162601627","0.6016260162601627","0.6935483870967742","0.6935483870967742","0.6935483870967742","0.7154471544715447","0.7154471544715447","0.7154471544715447","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6481481481481481","0.6481481481481481","0.6481481481481481","0.7076923076923077","0.7076923076923077","0.7076923076923077","0.7218045112781954","0.7218045112781954","0.7218045112781954","0.6368715083798883","0.6368715083798883","0.6368715083798883","0.6324786324786325","0.6324786324786325","0.6324786324786325","","","","0.7647058823529411","0.7647058823529411","0.7647058823529411","0.6614173228346457","0.6614173228346457","0.6614173228346457","","","","0.7107438016528925","0.7107438016528925","0.7107438016528925","0.656","0.656","0.656","","","","","","","0.7218045112781954","0.7218045112781954","0.7218045112781954"
"38","0.6935483870967742","0.6935483870967742","0.6935483870967742","0.7","0.7","0.7","0.6861313868613139","0.6861313868613139","0.6861313868613139","","","","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.7096774193548387","0.7096774193548387","0.7096774193548387","0.7107438016528925","0.7107438016528925","0.7107438016528925","0.6611570247933884","0.6611570247933884","0.6611570247933884","","","","0.7050359712230215","0.7050359712230215","0.7050359712230215","0.6611570247933884","0.6611570247933884","0.6611570247933884","0.6446280991735537","0.6446280991735537","0.6446280991735537","0.6201550387596899","0.6201550387596899","0.6201550387596899","0.6486486486486487","0.6486486486486487","0.6486486486486487","0.732824427480916","0.732824427480916","0.732824427480916","0.6554621848739496","0.6554621848739496","0.6554621848739496","0.7424242424242424","0.7424242424242424","0.7424242424242424","0.6875","0.6875","0.6875","0.6715328467153284","0.6715328467153284","0.6715328467153284","0.6412213740458015","0.6412213740458015","0.6412213740458015","0.6716417910447762","0.6716417910447762","0.6716417910447762","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143","0.6551724137931034","0.6551724137931034","0.6551724137931034","","","","0.72","0.72","0.72","0.6829268292682927","0.6829268292682927","0.6829268292682927","","","","","","","0.7050359712230215","0.7050359712230215","0.7050359712230215"
"39","0.6885245901639344","0.6885245901639344","0.6885245901639344","0.7559055118110236","0.7559055118110236","0.7559055118110236","0.6814814814814815","0.6814814814814815","0.6814814814814815","","","","0.6549707602339181","0.6549707602339181","0.6549707602339181","0.6833333333333333","0.6833333333333333","0.6833333333333333","0.7727272727272727","0.7727272727272727","0.7727272727272727","","","","","","","0.7153284671532847","0.7153284671532847","0.7153284671532847","0.6902654867256637","0.6902654867256637","0.6902654867256637","0.7083333333333334","0.7083333333333334","0.7083333333333334","0.5806451612903226","0.5806451612903226","0.5806451612903226","0.6837606837606838","0.6837606837606838","0.6837606837606838","0.7107438016528925","0.7107438016528925","0.7107438016528925","0.631578947368421","0.631578947368421","0.631578947368421","0.7194244604316546","0.7194244604316546","0.7194244604316546","0.6917293233082706","0.6917293233082706","0.6917293233082706","0.6451612903225806","0.6451612903225806","0.6451612903225806","0.6434782608695652","0.6434782608695652","0.6434782608695652","0.6865671641791045","0.6865671641791045","0.6865671641791045","","","","0.7230769230769231","0.7230769230769231","0.7230769230769231","0.624","0.624","0.624","","","","0.7058823529411765","0.7058823529411765","0.7058823529411765","0.696969696969697","0.696969696969697","0.696969696969697","","","","","","","0.7142857142857143","0.7142857142857143","0.7142857142857143"
"40","0.6935483870967742","0.6935483870967742","0.6935483870967742","0.6902654867256637","0.6902654867256637","0.6902654867256637","0.6814814814814815","0.6814814814814815","0.6814814814814815","","","","0.7244094488188977","0.7244094488188977","0.7244094488188977","0.6942148760330579","0.6942148760330579","0.6942148760330579","0.78125","0.78125","0.78125","","","","","","","0.6711409395973155","0.6711409395973155","0.6711409395973155","0.6268656716417911","0.6268656716417911","0.6268656716417911","0.6875","0.6875","0.6875","0.608","0.608","0.608","0.6721311475409836","0.6721311475409836","0.6721311475409836","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6991869918699187","0.6991869918699187","0.6991869918699187","0.7007299270072993","0.7007299270072993","0.7007299270072993","0.6944444444444444","0.6944444444444444","0.6944444444444444","0.6573426573426573","0.6573426573426573","0.6573426573426573","0.7194244604316546","0.7194244604316546","0.7194244604316546","","","","0.7175572519083969","0.7175572519083969","0.7175572519083969","0.6530612244897959","0.6530612244897959","0.6530612244897959","","","","0.7049180327868853","0.7049180327868853","0.7049180327868853","0.7101449275362319","0.7101449275362319","0.7101449275362319","","","","","","","0.7338129496402878","0.7338129496402878","0.7338129496402878"
"41","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.7727272727272727","0.7727272727272727","0.7727272727272727","0.6870229007633588","0.6870229007633588","0.6870229007633588","","","","0.6935483870967742","0.6935483870967742","0.6935483870967742","0.725925925925926","0.725925925925926","0.725925925925926","0.7006369426751592","0.7006369426751592","0.7006369426751592","","","","","","","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.6290322580645161","0.6290322580645161","0.6290322580645161","0.7338129496402878","0.7338129496402878","0.7338129496402878","0.5950413223140496","0.5950413223140496","0.5950413223140496","0.672","0.672","0.672","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.6984126984126984","0.6984126984126984","0.6984126984126984","0.7154471544715447","0.7154471544715447","0.7154471544715447","0.6861313868613139","0.6861313868613139","0.6861313868613139","0.6814814814814815","0.6814814814814815","0.6814814814814815","0.65","0.65","0.65","0.6605504587155964","0.6605504587155964","0.6605504587155964","","","","0.7183098591549296","0.7183098591549296","0.7183098591549296","0.5964912280701754","0.5964912280701754","0.5964912280701754","","","","0.7049180327868853","0.7049180327868853","0.7049180327868853","0.6551724137931034","0.6551724137931034","0.6551724137931034","","","","","","","0.7580645161290323","0.7580645161290323","0.7580645161290323"
"42","0.7076923076923077","0.7076923076923077","0.7076923076923077","0.75177304964539","0.75177304964539","0.75177304964539","0.6762589928057554","0.6762589928057554","0.6762589928057554","","","","0.7310344827586207","0.7310344827586207","0.7310344827586207","0.7","0.7","0.7","0.75","0.75","0.75","","","","","","","0.7258064516129032","0.7258064516129032","0.7258064516129032","0.5925925925925926","0.5925925925925926","0.5925925925925926","0.6495726495726496","0.6495726495726496","0.6495726495726496","0.624","0.624","0.624","0.7022900763358778","0.7022900763358778","0.7022900763358778","0.736","0.736","0.736","0.7076923076923077","0.7076923076923077","0.7076923076923077","0.7424242424242424","0.7424242424242424","0.7424242424242424","0.7272727272727273","0.7272727272727273","0.7272727272727273","0.6896551724137931","0.6896551724137931","0.6896551724137931","0.6666666666666666","0.6666666666666666","0.6666666666666666","0.704","0.704","0.704","","","","","","","0.706766917293233","0.706766917293233","0.706766917293233","","","","0.7596899224806202","0.7596899224806202","0.7596899224806202","0.6935483870967742","0.6935483870967742","0.6935483870967742","","","","","","","0.736","0.736","0.736"
